"STATION","NAME","DATE","PRCP","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT08","WT11","WT14","WT16","WT18"
"USC00047916","SANTA CRUZ, CA US","1949-08-26","0.00","74","53","57","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-08-27","0.07","69","53","69","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-08-28","0.00","81","60","73",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-08-29","0.00","78","48","66","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-08-30","0.00","76","47","67","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-08-31","0.00","75","45","62","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-09-01","0.00","70","53","60","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-09-02","0.00","68","52","60","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-09-03","0.00","69","54","59","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-09-04","0.00","70","57","61","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-09-05","0.00","73","59","67","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-09-06","0.00","80","46","75",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-09-07","0.00","95","49","92",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-09-08","0.00","92","51","71",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-09-09","0.00","81","47","69",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-09-10","0.00","75","50","65","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-09-11","0.00","75","53","65","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-09-12","0.00","71","46","66","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-09-13","0.00","74","47","67","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-09-14","0.00","77","44","64","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-09-15","0.00","83","47","67",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-09-16","0.00","82","48","77","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-09-17","0.00","83","46","66",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-09-18","0.00","72","47","56",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-09-19","0.00","80","45","58","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-09-20","0.00","84","46","64","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-09-21","0.00","88","51","66","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-09-22","0.00","99","53","70",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-09-23","0.00","78","54","62","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-09-24","0.00","76","49","66","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-09-25","0.00","69","43","60",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-09-26","0.00","67","49","61",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-09-27","0.08","70","52","63",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-09-28","0.00","80","48","71",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-09-29","0.00","85","45","76",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-09-30","0.00","81","46","62",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-10-01","0.00","70","46","58",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-10-02","0.00","61","56","58","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-10-03","0.00","66","54","57","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-10-04","0.00","70","49","61","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-10-05","0.00","76","47","63",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-10-06","0.00","72","40","59",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-10-07","0.01","67","49","57",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-10-08","0.00","70","50","62",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-10-09","0.00","74","37","60",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-10-10","0.01","72","47","63",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-10-11","0.00","83","47","73","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-10-12","0.00","84","49","61",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-10-13","0.00","84","46","63",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-10-14","0.00","70","45","57","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-10-15","0.00","65","54","58","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-10-16","0.00","58","51","53","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-10-17","0.00","67","48","53","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-10-18","0.03","59","33","42",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-10-19","0.00","62","32","55",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-10-20","0.00","64","30","53",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-10-21","0.00","69","32","58",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-10-22","0.00","72","34","55",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-10-23","0.00","68","32","54",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-10-24","0.00","65","36","54",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-10-25","0.00","66","33","56","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-10-26","0.00","65","34","55","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-10-27","0.00","67","37","53",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-10-28","0.00","82","40","67",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-10-29","0.00","86","46","70",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-10-30","0.00","87","46","58",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-10-31","0.00","77","43","54",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-11-01","0.00","77","37","55",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-11-02","0.00","85","39","54",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-11-03","0.00","85","41","57",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-11-04","0.00","92","42","71",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-11-05","0.00","81","44","69",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-11-06","0.01","69","41","56",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-11-07","0.48","64","53","57",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-11-08","0.02","57","48","54",,,,,,,"    1",,
"USC00047916","SANTA CRUZ, CA US","1949-11-09","0.97","56","50","55",,,,,,"    1",,,
"USC00047916","SANTA CRUZ, CA US","1949-11-10","0.63","63","46","57",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-11-11","0.00","68","44","60",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-11-12","0.00","72","39","64",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-11-13","0.00","83","40","69",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-11-14","0.00","78","42","69",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-11-15","0.00","85","46","63",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-11-16","0.00","80","45","60",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-11-17","0.00","76","43","61",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-11-18","0.00","78","41","57",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-11-19","0.00","70","39","58",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-11-20","0.00","68","40","55",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-11-21","0.00","61","51","51","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-11-22","0.00","60","41","53","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-11-23","0.00","70","44","62",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-11-24","0.00","77","46","64",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-11-25","0.00","75","42","64",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-11-26","0.00","64","40","50","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-11-27","0.00","66","42","59","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-11-28","0.00","70","45","58","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-11-29","0.00","75","45","64","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-11-30","0.00","66","44","59","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-12-01","0.00","69","37","56",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-12-02","0.00","66","37","54",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-12-03","0.00","72","36","60",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-12-04","0.00","65","37","52",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-12-05","0.10","61","47","54",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-12-06","0.00","59","38","51",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-12-07","0.74","63","46","52",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-12-08","0.09","66","46","58",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-12-09","0.00","58","39","52",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-12-10","0.00","56","42","48",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-12-11","0.00","55","31","44",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-12-12","0.00","54","25","43",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-12-13","0.00","57","27","47",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-12-14","0.04","67","32","49",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-12-15","0.65","56","45","50",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-12-16","0.02","56","43","51",,,,,,,"    1",,
"USC00047916","SANTA CRUZ, CA US","1949-12-17","2.31","56","45","51",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-12-18","0.88","54","44","51",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-12-19","0.08","53","35","45",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-12-20","0.00","50","28","40",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-12-21","0.00","55","26","46",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-12-22","0.00","58","29","48",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-12-23","0.00","56","33","48",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-12-24","0.00","58","34","51",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-12-25","0.00","57","31","51",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-12-26","0.00","59","29","47",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-12-27","0.00","66","29","52",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-12-28","0.00","67","32","56",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-12-29","0.00","57","32","48",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-12-30","0.00","51","30","45","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1949-12-31","0.00","58","33","51","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-01-01","0.00","55","30","45",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-01-02","0.18","51","32","43",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-01-03","0.00","48","29","43",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-01-04","0.00","48","24","41",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-01-05","0.00","53","23","43",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-01-06","0.00","55","25","45",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-01-07","0.00","51","27","49",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-01-08","0.75","53","44","44",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-01-09","0.10","53","30","48",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-01-10","0.21","52","40","48",,,,,,"    1",,,
"USC00047916","SANTA CRUZ, CA US","1950-01-11","0.56","52","35","46",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-01-12","0.29","52","32","44",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-01-13","0.00","49","28","46",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-01-14","0.94","51","42","43",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-01-15","0.00","51","26","47",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-01-16","1.64","51","40","50",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-01-17","3.53","55","49","54",,,,,,,"    1",,
"USC00047916","SANTA CRUZ, CA US","1950-01-18","0.09","56","50","52","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-01-19","0.00","65","48","56","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-01-20","0.00","62","46","55",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-01-21","0.00","69","45","61",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-01-22","0.00","64","48","56",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-01-23","0.55","57","47","53",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-01-24","0.14","53","34","40",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-01-25","0.01","50","26","45",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-01-26","0.00","52","26","46",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-01-27","0.18","49","33","46",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-01-28","2.55","54","44","49",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-01-29","0.00","57","34","48",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-01-30","0.00","55","29","47",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-01-31","0.00","49","33","43",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-02-01","0.00","55","27","47",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-02-02","0.00","60","26","51",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-02-03","0.00","58","35","53",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-02-04","4.65","55","42","48",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-02-05","1.10","56","48","54",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-02-06","0.71","59","42","52",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-02-07","0.00","58","34","54",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-02-08","0.00","54","33","52",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-02-09","0.01","53","33","49",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-02-10","0.63","56","45","53",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-02-11","0.01","62","34","56",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-02-12","0.00","62","34","57",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-02-13","0.00","62","35","56",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-02-14","0.00","67","35","56",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-02-15","0.00","67","38","59",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-02-16","0.00","63","39","59",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-02-17","0.00","67","38","64",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-02-18","0.00","64","39","58",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-02-19","0.00","60","39","56",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-02-20","0.00","59","34","58",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-02-21","0.00","62","35","60",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-02-22","0.00","60","36","56",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-02-23","0.00","59","38","55",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-02-24","0.00","64","41","60",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-02-25","0.00","75","40","65",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-02-26","0.00","65","44","51",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-02-27","0.00","63","41","57",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-02-28","0.00","66","38","59",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-03-01","0.00","63","41","55",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-03-02","0.00","61","46","57",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-03-03","0.00","63","37","60",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-03-04","0.00","74","39","60","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-03-05","0.06","61","44","52","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-03-06","0.00","62","33","56",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-03-07","0.00","65","33","60",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-03-08","0.00","64","42","59",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-03-09","0.00","59","34","52",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-03-10","0.00","60","30","52",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-03-11","0.23","55","43","52",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-03-12","0.00","59","30","56",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-03-13","0.00","61","31","54",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-03-14","0.00","59","32","55",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-03-15","0.00","57","42","52",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-03-16","0.00","61","33","55",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-03-17","0.16","67","46","63",,,,,,,"    1",,
"USC00047916","SANTA CRUZ, CA US","1950-03-18","0.00","64","37","56",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-03-19","0.47","62","50","56",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-03-20","0.00","60","44","55",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-03-21","0.00","65","40","59",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-03-22","0.12","65","48","56",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-03-23","0.00","57","34","51",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-03-24","1.38","55","48","48",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-03-25","0.04","57","37","50",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-03-26","0.02","59","45","52",,,,,,,"    1",,
"USC00047916","SANTA CRUZ, CA US","1950-03-27","0.00","64","41","58",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-03-28","0.00","68","34","64",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-03-29","0.00","73","38","68",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-03-30","0.00","75","44","62",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-03-31","0.00","67","43","58",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-04-01","0.00","70","40","61",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-04-02","0.00","70","42","60",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-04-03","0.00","70","37","64","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-04-04","0.00","70","37","58",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-04-05","0.00","59","44","54",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-04-06","0.24","59","47","53",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-04-07","0.25","56","45","52",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-04-08","1.38","52","44","51",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-04-09","0.00","62","33","55",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-04-10","0.00","67","38","64",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-04-11","0.00","70","37","68",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-04-12","0.00","71","39","64",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-04-13","0.00","64","41","56",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-04-14","0.00","68","35","63",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-04-15","0.00","69","37","68",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-04-16","0.00","78","40","63",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-04-17","0.00","81","41","64",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-04-18","0.00","83","43","72",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-04-19","0.00","73","46","60",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-04-20","0.00","72","47","61","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-04-21","0.00","61","45","55","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-04-22","0.00","68","42","60","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-04-23","0.00","69","36","59","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-04-24","0.00","65","38","58","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-04-25","0.00","59","39","57","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-04-26","0.00","60","45","57","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-04-27","0.00","70","38","62",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-04-28","0.00","70","34","68","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-04-29","0.00","69","33","56",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-04-30","0.00","62","47","57","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-05-01","0.47","57","48","54",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-05-02","0.05","56","37","51",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-05-03","0.23","55","38","55",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-05-04","0.00","67","33","61",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-05-05","0.00","70","38","64",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-05-06","0.00","68","38","58",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-05-07","0.00","69","34","66",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-05-08","0.00","66","38","62",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-05-09","0.00","65","34","62",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-05-10","0.00","83","40","82",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-05-11","0.00","83","44","61",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-05-12","0.00","62","49","60","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-05-13","0.00","63","49","59","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-05-14","0.00","60","48","54","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-05-15","0.00","57","47","52","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-05-16","0.00","57","48","54","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-05-17","0.00","68","41","65","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-05-18","0.00","69","38","68","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-05-19","0.00","68","38","62",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-05-20","0.00","70","41","65",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-05-21","0.00","65","48","55","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-05-22","0.01","56","51","55","    1",,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1950-05-23","0.00","62","53","61","    1",,,,,,,,
